b'id',b'key',b'value',b'type' 
b'3185236426',b'emergency',b'fire_hydrant',b'regular'
b'3185236427',b'emergency',b'fire_hydrant',b'regular'
b'3185236428',b'emergency',b'fire_hydrant',b'regular'
b'3185236429',b'emergency',b'fire_hydrant',b'regular'
b'3185257421',b'emergency',b'fire_hydrant',b'regular'
b'3185257422',b'emergency',b'fire_hydrant',b'regular'
b'3185257423',b'emergency',b'fire_hydrant',b'regular'
b'3185257424',b'emergency',b'fire_hydrant',b'regular'
b'3185257425',b'emergency',b'fire_hydrant',b'regular'
b'3185257426',b'emergency',b'fire_hydrant',b'regular'
b'3185257427',b'emergency',b'fire_hydrant',b'regular'
b'3185257428',b'emergency',b'fire_hydrant',b'regular'
b'3185257429',b'emergency',b'fire_hydrant',b'regular'
b'3185257430',b'emergency',b'fire_hydrant',b'regular'
b'3185257431',b'emergency',b'fire_hydrant',b'regular'
b'3185257432',b'emergency',b'fire_hydrant',b'regular'
b'3185257433',b'emergency',b'fire_hydrant',b'regular'
b'3185257434',b'emergency',b'fire_hydrant',b'regular'
b'3185257435',b'emergency',b'fire_hydrant',b'regular'
b'3185257436',b'emergency',b'fire_hydrant',b'regular'
b'3185257437',b'emergency',b'fire_hydrant',b'regular'
b'3185257438',b'emergency',b'fire_hydrant',b'regular'
b'3185257439',b'emergency',b'fire_hydrant',b'regular'
b'3185257440',b'emergency',b'fire_hydrant',b'regular'
b'3185257441',b'emergency',b'fire_hydrant',b'regular'
b'3185257442',b'emergency',b'fire_hydrant',b'regular'
b'3185257443',b'emergency',b'fire_hydrant',b'regular'
b'3185257444',b'emergency',b'fire_hydrant',b'regular'
b'3185257445',b'emergency',b'fire_hydrant',b'regular'
b'3185257446',b'emergency',b'fire_hydrant',b'regular'
b'3185257447',b'emergency',b'fire_hydrant',b'regular'
b'3185257448',b'emergency',b'fire_hydrant',b'regular'
b'3185257449',b'emergency',b'fire_hydrant',b'regular'
b'3187970161',b'housenumber',b'101',b'addr'
b'3187970162',b'housenumber',b'102',b'addr'
b'3187970163',b'housenumber',b'103',b'addr'
b'3187970164',b'housenumber',b'104',b'addr'
b'3187970165',b'housenumber',b'105',b'addr'
b'3187970166',b'housenumber',b'106',b'addr'
b'3187970167',b'housenumber',b'107',b'addr'
b'3187970168',b'housenumber',b'108',b'addr'
b'3187970169',b'housenumber',b'109',b'addr'
b'3187970170',b'housenumber',b'110',b'addr'
b'3187970171',b'housenumber',b'111',b'addr'
b'3187970172',b'housenumber',b'112',b'addr'
b'3187970173',b'shop',b'laundry',b'regular'
b'3187976308',b'housenumber',b'201',b'addr'
b'3187976309',b'housenumber',b'202',b'addr'
b'3187976310',b'housenumber',b'203',b'addr'
b'3187976311',b'housenumber',b'204',b'addr'
b'3187976312',b'housenumber',b'205',b'addr'
b'3187976313',b'housenumber',b'206',b'addr'
b'3187976314',b'housenumber',b'208',b'addr'
b'3187976315',b'housenumber',b'209',b'addr'
b'3187976316',b'housenumber',b'210',b'addr'
b'3187976317',b'housenumber',b'211',b'addr'
b'3187976318',b'housenumber',b'212',b'addr'
b'3187985885',b'housenumber',b'301',b'addr'
b'3187985886',b'housenumber',b'302',b'addr'
b'3187985887',b'housenumber',b'303',b'addr'
b'3187985888',b'housenumber',b'304',b'addr'
b'3187985889',b'housenumber',b'305',b'addr'
b'3187985890',b'housenumber',b'306',b'addr'
b'3187985891',b'housenumber',b'307',b'addr'
b'3187985892',b'housenumber',b'308',b'addr'
b'3187985893',b'housenumber',b'309',b'addr'
b'3187985894',b'housenumber',b'310',b'addr'
b'3187985895',b'housenumber',b'311',b'addr'
b'3187985896',b'housenumber',b'312',b'addr'
b'3189423496',b'housenumber',b'401',b'addr'
b'3189423497',b'housenumber',b'402',b'addr'
b'3189423498',b'housenumber',b'403',b'addr'
b'3189423499',b'housenumber',b'404',b'addr'
b'3189423500',b'housenumber',b'405',b'addr'
b'3189423501',b'housenumber',b'406',b'addr'
b'3189423502',b'housenumber',b'407',b'addr'
b'3189423503',b'housenumber',b'408',b'addr'
b'3189423504',b'housenumber',b'409',b'addr'
b'3189423505',b'housenumber',b'410',b'addr'
b'3189423506',b'housenumber',b'411',b'addr'
b'3189423507',b'housenumber',b'412',b'addr'
b'3192106339',b'emergency',b'fire_hydrant',b'regular'
b'3192106340',b'emergency',b'fire_hydrant',b'regular'
b'3192106341',b'emergency',b'fire_hydrant',b'regular'
b'3192106342',b'emergency',b'fire_hydrant',b'regular'
b'3192106343',b'emergency',b'fire_hydrant',b'regular'
b'3192106344',b'emergency',b'fire_hydrant',b'regular'
b'3192106345',b'emergency',b'fire_hydrant',b'regular'
b'3194747058',b'highway',b'traffic_signals',b'regular'
b'3218231705',b'barrier',b'gate',b'regular'
b'3218269360',b'barrier',b'gate',b'regular'
b'3218269360',b'motor_vehicle',b'no',b'regular'
b'3218270864',b'barrier',b'gate',b'regular'
b'3218270864',b'motor_vehicle',b'yes',b'regular'
b'3218270867',b'barrier',b'gate',b'regular'
b'3218270867',b'motor_vehicle',b'no',b'regular'
b'3218270890',b'barrier',b'gate',b'regular'
b'3218270890',b'motor_vehicle',b'no',b'regular'
b'3218270951',b'barrier',b'gate',b'regular'
b'3219056247',b'leisure',b'playground',b'regular'
b'3219583802',b'entrance',b'yes',b'regular'
b'3219583816',b'barrier',b'gate',b'regular'
b'3219583823',b'barrier',b'gate',b'regular'
b'3219583828',b'barrier',b'gate',b'regular'
b'3221028017',b'entrance',b'yes',b'regular'
b'3225421738',b'entrance',b'yes',b'regular'
b'3225421741',b'entrance',b'yes',b'regular'
b'3225421751',b'barrier',b'gate',b'regular'
b'3225423361',b'entrance',b'yes',b'regular'
b'3225543459',b'barrier',b'gate',b'regular'
b'3225691675',b'barrier',b'gate',b'regular'
b'3228483562',b'name',b'SLO Christian Academy',b'regular'
b'3228483562',b'amenity',b'school',b'regular'
b'3232206333',b'name',b'Chevron',b'regular'
b'3232206333',b'amenity',b'fuel',b'regular'
b'3232206334',b'name',b'Shell',b'regular'
b'3232206334',b'amenity',b'fuel',b'regular'
b'3232206889',b'highway',b'traffic_signals',b'regular'
b'3232206889',b'traffic_signals',b'signal',b'regular'
b'3232206891',b'highway',b'traffic_signals',b'regular'
b'3232206891',b'traffic_signals',b'signal',b'regular'
b'3232206892',b'highway',b'stop',b'regular'
b'3232206893',b'highway',b'stop',b'regular'
b'3238796877',b'housenumber',b'16',b'addr'
b'3238796877',b'street:name',b'Broad',b'addr'
b'3238796878',b'housenumber',b'17',b'addr'
b'3238796878',b'street:name',b'Broad',b'addr'
b'3238796879',b'housenumber',b'18',b'addr'
b'3238796879',b'street:name',b'Broad',b'addr'
b'3238796880',b'housenumber',b'19',b'addr'
b'3238796880',b'street:name',b'Broad',b'addr'
b'3238796881',b'housenumber',b'20',b'addr'
b'3238796881',b'street:name',b'Broad',b'addr'
b'3238796882',b'housenumber',b'21',b'addr'
b'3238796882',b'street:name',b'Broad',b'addr'
b'3243112241',b'emergency',b'fire_hydrant',b'regular'
b'3243112242',b'emergency',b'fire_hydrant',b'regular'
b'3254644723',b'name',b'KCPR 91.3',b'regular'
b'3254644723',b'type',b'audio',b'regular'
b'3254644723',b'phone',b'805 756 5277',b'regular'
b'3254644723',b'amenity',b'studio',b'regular'
b'3254644723',b'website',b'http://kcpr.org',b'regular'
b'3254644723',b'city',b'San Luis Obispo',b'addr'
b'3254644723',b'unit',b'Room 301',b'addr'
b'3254644723',b'wikipedia',b'en:KCPR',b'regular'
b'3254644723',b'state',b'CA',b'addr'
b'3254644723',b'street',b'Grand Avenue',b'addr'
b'3254644723',b'postcode',b'93407',b'addr'
b'3265539461',b'amenity',b'telephone',b'regular'
b'3265539461',b'covered',b'no',b'regular'
b'3278610661',b'name',b'Budget Cafe',b'regular'
b'3278610661',b'amenity',b'restaurant',b'regular'
b'3278610661',b'city',b'San Luis Obispo',b'addr'
b'3278610661',b'street',b'South Higuera Street',b'addr'
b'3278610661',b'postcode',b'93401',b'addr'
b'3278610661',b'housenumber',b'3121',b'addr'
b'3278615761',b'name',b'SalonCentric',b'regular'
b'3278615761',b'shop',b'beauty',b'regular'
b'3279030369',b'emergency',b'fire_hydrant',b'regular'
b'3301440786',b'note',b'update location with new imagery',b'regular'
b'3301440786',b'man_made',b'water_tower',b'regular'
b'3301440790',b'barrier',b'gate',b'regular'
b'3301619871',b'name',b'Mustang Daily',b'regular'
b'3301619871',b'amenity',b'club',b'regular'
b'3306193579',b'highway',b'stop',b'regular'
b'3306193627',b'highway',b'stop',b'regular'
b'3306193641',b'barrier',b'gate',b'regular'
b'3306193642',b'highway',b'stop',b'regular'
b'3306298309',b'highway',b'stop',b'regular'
b'3315240611',b'name',b'Bench',b'regular'
b'3315240611',b'amenity',b'bench',b'regular'
b'3317648617',b'name',b'Red Radish',b'regular'
b'3317648617',b'amenity',b'restaurant',b'regular'
b'3317648618',b'highway',b'traffic_signals',b'regular'
b'3319821959',b'power',b'pole',b'regular'
b'3319821960',b'power',b'pole',b'regular'
b'3319826661',b'power',b'pole',b'regular'
b'3319952377',b'power',b'pole',b'regular'
b'3319952378',b'power',b'pole',b'regular'
b'3319952379',b'power',b'pole',b'regular'
b'3319952380',b'power',b'pole',b'regular'
b'3319952381',b'power',b'pole',b'regular'
b'3319952382',b'power',b'pole',b'regular'
b'3319952383',b'power',b'pole',b'regular'
b'3319952384',b'power',b'pole',b'regular'
b'3319952385',b'power',b'pole',b'regular'
b'3319952386',b'power',b'pole',b'regular'
b'3319952387',b'power',b'pole',b'regular'
b'3319952388',b'power',b'pole',b'regular'
b'3319952389',b'power',b'pole',b'regular'
b'3319952390',b'power',b'pole',b'regular'
b'3319952391',b'power',b'pole',b'regular'
b'3319952392',b'power',b'pole',b'regular'
b'3319952393',b'power',b'pole',b'regular'
b'3319952394',b'power',b'pole',b'regular'
b'3319952395',b'power',b'pole',b'regular'
b'3319952396',b'power',b'pole',b'regular'
b'3319952397',b'power',b'pole',b'regular'
b'3319952398',b'power',b'pole',b'regular'
b'3319952399',b'power',b'pole',b'regular'
b'3319952400',b'power',b'pole',b'regular'
b'3319952401',b'power',b'pole',b'regular'
b'3319952402',b'power',b'pole',b'regular'
b'3319952403',b'power',b'pole',b'regular'
b'3319952404',b'power',b'pole',b'regular'
b'3319952405',b'power',b'pole',b'regular'
b'3319952406',b'power',b'pole',b'regular'
b'3319952407',b'power',b'pole',b'regular'
b'3319952408',b'power',b'pole',b'regular'
b'3319952409',b'power',b'pole',b'regular'
b'3329380524',b'name',b'The Dorn Pyramid',b'regular'
b'3329380524',b'website',b'http://www.atlasobscura.com/places/the-dorn-pyramid',b'regular'
b'3329380524',b'historic',b'memorial',b'regular'
b'3330142504',b'name',"b'12,14'",b'regular'
b'3330142504',b'highway',b'bus_stop',b'regular'
b'3330142504',b'network',b'RTA',b'regular'
b'3332786975',b'barrier',b'gate',b'regular'
b'3335169756',b'bench',b'no',b'regular'
b'3335169756',b'covered',b'no',b'regular'
b'3335169756',b'highway',b'bus_stop',b'regular'
b'3335169756',b'network',b'RTA',b'regular'
b'3335169757',b'bench',b'no',b'regular'
b'3335169757',b'covered',b'no',b'regular'
b'3335169757',b'highway',b'bus_stop',b'regular'
b'3346605321',b'name',b'9',b'regular'
b'3346605321',b'bench',b'no',b'regular'
b'3346605321',b'covered',b'no',b'regular'
b'3346605321',b'highway',b'bus_stop',b'regular'
b'3346605321',b'network',b'RTA',b'regular'
b'3346605322',b'name',b'9',b'regular'
b'3346605322',b'bench',b'yes',b'regular'
b'3346605322',b'covered',b'yes',b'regular'
b'3346605322',b'highway',b'bus_stop',b'regular'
b'3346605322',b'network',b'RTA',b'regular'
b'3346605323',b'name',b'9',b'regular'
b'3346605323',b'bench',b'yes',b'regular'
b'3346605323',b'covered',b'yes',b'regular'
b'3346605323',b'highway',b'bus_stop',b'regular'
b'3346605323',b'network',b'RTA',b'regular'
b'3346605324',b'name',b'9',b'regular'
b'3346605324',b'bench',b'no',b'regular'
b'3346605324',b'covered',b'no',b'regular'
b'3346605324',b'highway',b'bus_stop',b'regular'
b'3346605324',b'network',b'RTA',b'regular'
b'3346645388',b'name',b'9',b'regular'
b'3346645388',b'bench',b'yes',b'regular'
b'3346645388',b'covered',b'no',b'regular'
b'3346645388',b'highway',b'bus_stop',b'regular'
b'3346645388',b'network',b'RTA',b'regular'
b'3346645389',b'name',b'9',b'regular'
b'3346645389',b'bench',b'no',b'regular'
b'3346645389',b'covered',b'no',b'regular'
b'3346645389',b'highway',b'bus_stop',b'regular'
b'3346645389',b'network',b'RTA',b'regular'
b'3346660897',b'bench',b'yes',b'regular'
b'3346660897',b'covered',b'yes',b'regular'
b'3346660897',b'highway',b'bus_stop',b'regular'
b'3346660897',b'network',b'RTA',b'regular'
b'3358807972',b'power',b'tower',b'regular'
b'3358807973',b'power',b'pole',b'regular'
b'3358807974',b'power',b'tower',b'regular'
b'3358807975',b'power',b'tower',b'regular'
b'3358807976',b'power',b'pole',b'regular'
b'3358807977',b'power',b'tower',b'regular'
b'3358807978',b'power',b'tower',b'regular'
b'3358807979',b'power',b'pole',b'regular'
b'3358807980',b'power',b'tower',b'regular'
b'3358807982',b'power',b'pole',b'regular'
b'3358807983',b'power',b'pole',b'regular'
b'3358807984',b'power',b'pole',b'regular'
b'3358807985',b'power',b'tower',b'regular'
b'3358807986',b'power',b'pole',b'regular'
b'3358807987',b'power',b'pole',b'regular'
b'3358807988',b'power',b'pole',b'regular'
b'3358807989',b'power',b'pole',b'regular'
b'3358807990',b'power',b'pole',b'regular'
b'3358807991',b'power',b'pole',b'regular'
b'3358807993',b'power',b'pole',b'regular'
b'3358807994',b'power',b'pole',b'regular'
b'3358807998',b'power',b'pole',b'regular'
b'3358807999',b'power',b'pole',b'regular'
b'3358808001',b'power',b'pole',b'regular'
b'3358808003',b'power',b'pole',b'regular'
b'3358808005',b'power',b'pole',b'regular'
b'3358808006',b'power',b'pole',b'regular'
b'3358808007',b'power',b'pole',b'regular'
b'3358808008',b'power',b'pole',b'regular'
b'3358808009',b'power',b'pole',b'regular'
b'3358808010',b'power',b'pole',b'regular'
b'3358808011',b'power',b'pole',b'regular'
b'3358808012',b'power',b'pole',b'regular'
b'3358808013',b'power',b'pole',b'regular'
b'3358808014',b'power',b'pole',b'regular'
b'3358808015',b'power',b'pole',b'regular'
b'3358808016',b'power',b'pole',b'regular'
b'3358808019',b'power',b'pole',b'regular'
b'3360365427',b'power',b'pole',b'regular'
b'3362188698',b'power',b'pole',b'regular'
b'3362188699',b'power',b'pole',b'regular'
b'3362188700',b'power',b'pole',b'regular'
b'3362188701',b'power',b'tower',b'regular'
b'3362188702',b'power',b'tower',b'regular'
b'3362188703',b'power',b'tower',b'regular'
b'3362188704',b'power',b'pole',b'regular'
b'3362188705',b'power',b'tower',b'regular'
b'3362188706',b'power',b'pole',b'regular'
b'3362188707',b'power',b'pole',b'regular'
b'3362188708',b'power',b'pole',b'regular'
b'3362188709',b'power',b'pole',b'regular'
b'3362188710',b'power',b'pole',b'regular'
b'3362188711',b'power',b'pole',b'regular'
b'3362188712',b'power',b'pole',b'regular'
b'3362188713',b'power',b'pole',b'regular'
b'3362188714',b'power',b'pole',b'regular'
b'3362188715',b'power',b'tower',b'regular'
b'3362188716',b'power',b'pole',b'regular'
b'3362188717',b'power',b'tower',b'regular'
b'3362188718',b'power',b'tower',b'regular'
b'3362188719',b'power',b'tower',b'regular'
b'3362188720',b'power',b'pole',b'regular'
b'3362188721',b'power',b'pole',b'regular'
b'3362188723',b'power',b'pole',b'regular'
b'3362188724',b'power',b'pole',b'regular'
b'3362188725',b'power',b'pole',b'regular'
b'3362188726',b'power',b'pole',b'regular'
b'3362188727',b'power',b'pole',b'regular'
b'3362188729',b'power',b'pole',b'regular'
b'3362188732',b'power',b'pole',b'regular'
b'3362188733',b'power',b'pole',b'regular'
b'3362188734',b'power',b'pole',b'regular'
b'3362188735',b'power',b'pole',b'regular'
b'3362188736',b'power',b'pole',b'regular'
b'3362196884',b'amenity',b'bicycle_repair_station',b'regular'
b'3362203518',b'leisure',b'picnic_table',b'regular'
b'3362203519',b'leisure',b'picnic_table',b'regular'
b'3362203520',b'leisure',b'picnic_table',b'regular'
b'3362203522',b'leisure',b'picnic_table',b'regular'
b'3362203525',b'leisure',b'picnic_table',b'regular'
b'3362203528',b'highway',b'stop',b'regular'
b'3362203550',b'amenity',b'waste_disposal',b'regular'
b'3362203570',b'leisure',b'picnic_table',b'regular'
b'3362203573',b'leisure',b'picnic_table',b'regular'
b'3362203577',b'leisure',b'picnic_table',b'regular'
b'3362203578',b'leisure',b'picnic_table',b'regular'
b'3362203591',b'leisure',b'picnic_table',b'regular'
b'3362203596',b'leisure',b'picnic_table',b'regular'
b'3362203602',b'amenity',b'waste_disposal',b'regular'
b'3362203618',b'leisure',b'picnic_table',b'regular'
b'3362203619',b'leisure',b'picnic_table',b'regular'
b'3362203630',b'amenity',b'waste_disposal',b'regular'
b'3362203634',b'leisure',b'picnic_table',b'regular'
b'3362203646',b'amenity',b'waste_disposal',b'regular'
b'3362203666',b'leisure',b'picnic_table',b'regular'
b'3362203667',b'leisure',b'picnic_table',b'regular'
b'3362203698',b'leisure',b'picnic_table',b'regular'
b'3362203701',b'leisure',b'picnic_table',b'regular'
b'3362203714',b'leisure',b'picnic_table',b'regular'
b'3362203721',b'leisure',b'picnic_table',b'regular'
b'3362203722',b'leisure',b'picnic_table',b'regular'
b'3362203733',b'leisure',b'picnic_table',b'regular'
b'3362203734',b'leisure',b'picnic_table',b'regular'
b'3362203752',b'leisure',b'picnic_table',b'regular'
b'3362203756',b'leisure',b'picnic_table',b'regular'
b'3362203759',b'leisure',b'picnic_table',b'regular'
b'3362203767',b'leisure',b'picnic_table',b'regular'
b'3362203769',b'leisure',b'picnic_table',b'regular'
b'3362203774',b'leisure',b'picnic_table',b'regular'
b'3362203776',b'leisure',b'picnic_table',b'regular'
